sample_id,split,speaker_id,noise_id,noise_category,provenance,target_snr_db,actual_snr_db,speech_leakage_ratio,delay_samples,gain_mismatch_db,duration_sec,primary_rms,reference_rms,primary_path,reference_path,clean_path,sha256_hash,seed,impulse_positions_samples,noise_class_index
SPK_003__wind_turbulent_field__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.50,0.15,0,0.0,3.0,0.202080,0.131542,mixed/TEST_B_EXTENSION/SPK_003__wind_turbulent_field__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__wind_turbulent_field__-5dB__reference.wav,clean/SPK_003_clean.wav,a545ec72a2085acbb51caa25723c125db20da8eaaa845e3fd9a83d923856f88c,226670,,1
SPK_003__wind_turbulent_field__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.94,0.15,2,-1.0,3.0,0.132298,0.074852,mixed/TEST_B_EXTENSION/SPK_003__wind_turbulent_field__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__wind_turbulent_field__+0dB__reference.wav,clean/SPK_003_clean.wav,3738ed81a162419fc7d7a9f11ddf5022dfa71d2e18233d616b8aac02fb4ac42b,739207,,1
SPK_003__wind_turbulent_field__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,0,0.0,3.0,0.120446,0.044415,mixed/TEST_B_EXTENSION/SPK_003__wind_turbulent_field__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__wind_turbulent_field__+5dB__reference.wav,clean/SPK_003_clean.wav,c66fb1dab7ca8e7ad7ce046b5f943787a911e7c379b4b3720526b293fa362166,8770,,1
SPK_003__wind_turbulent_field__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,2,-1.0,3.0,0.098105,0.028207,mixed/TEST_B_EXTENSION/SPK_003__wind_turbulent_field__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__wind_turbulent_field__+10dB__reference.wav,clean/SPK_003_clean.wav,aa8861e3cce3c56173d5730a170c6fdf1aa42cd4dea3720c1f03b6d87714972f,911088,,1
SPK_004__wind_turbulent_field__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-2.61,0.15,1,-1.0,3.0,0.164004,0.135151,mixed/TEST_B_EXTENSION/SPK_004__wind_turbulent_field__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__wind_turbulent_field__-5dB__reference.wav,clean/SPK_004_clean.wav,537d2e1a846dbd2213033736e50aa085f396be75e12651c46bf3da039e0094b1,409947,,1
SPK_004__wind_turbulent_field__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.94,0.15,2,-1.0,3.0,0.135805,0.077120,mixed/TEST_B_EXTENSION/SPK_004__wind_turbulent_field__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__wind_turbulent_field__+0dB__reference.wav,clean/SPK_004_clean.wav,cd5a94aea2524351650910f33c3456c28faf2ff555e52dd5e44299e87d6f6953,856357,,1
SPK_004__wind_turbulent_field__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.80,0.15,1,-1.0,3.0,0.110154,0.045841,mixed/TEST_B_EXTENSION/SPK_004__wind_turbulent_field__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__wind_turbulent_field__+5dB__reference.wav,clean/SPK_004_clean.wav,dcb8ff5fcdcd955818a9c67b2ae9a086a3b91d30ed28c578ee7754bd7bf5bd1f,453682,,1
SPK_004__wind_turbulent_field__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,0,-1.0,3.0,0.100712,0.028262,mixed/TEST_B_EXTENSION/SPK_004__wind_turbulent_field__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__wind_turbulent_field__+10dB__reference.wav,clean/SPK_004_clean.wav,84f42b6add7d1f2ae070e5a6e3e398f5190b8feba0d76764e32fa2bd18e735d2,580894,,1
SPK_005__wind_turbulent_field__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.39,0.15,1,-1.0,3.0,0.183879,0.137115,mixed/TEST_B_EXTENSION/SPK_005__wind_turbulent_field__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__wind_turbulent_field__-5dB__reference.wav,clean/SPK_005_clean.wav,4dc743c85d15d36e4e4ef3b7ad7d9ff61e2c491987a002b217eb7e4e8cdc0926,764928,,1
SPK_005__wind_turbulent_field__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.22,0.15,2,0.0,3.0,0.132391,0.078401,mixed/TEST_B_EXTENSION/SPK_005__wind_turbulent_field__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__wind_turbulent_field__+0dB__reference.wav,clean/SPK_005_clean.wav,1f7432f1fc6fc12d56691bf2abaf7316d84e76c3c09e6216022f26bafa4b819b,200212,,1
SPK_005__wind_turbulent_field__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,0,0.0,3.0,0.125371,0.045565,mixed/TEST_B_EXTENSION/SPK_005__wind_turbulent_field__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__wind_turbulent_field__+5dB__reference.wav,clean/SPK_005_clean.wav,a647561e522d265a4d84de8edb4975f86c38894362e684d9eabaad4894fcad05,919836,,1
SPK_005__wind_turbulent_field__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,2,-1.0,3.0,0.102147,0.030069,mixed/TEST_B_EXTENSION/SPK_005__wind_turbulent_field__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__wind_turbulent_field__+10dB__reference.wav,clean/SPK_005_clean.wav,3a3e4d724f8cb1cccae2b13b744158605dc18f4d4808ebf4c8462dad9bf639d2,820233,,1
SPK_006__wind_turbulent_field__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.98,0.15,1,0.0,3.0,0.202466,0.140217,mixed/TEST_B_EXTENSION/SPK_006__wind_turbulent_field__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__wind_turbulent_field__-5dB__reference.wav,clean/SPK_006_clean.wav,47b0b2c7343690bbefd3f308e6fa7f5ec692ece327da7c97af200754004cfc4e,517261,,1
SPK_006__wind_turbulent_field__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.00,0.15,2,0.0,3.0,0.158344,0.080510,mixed/TEST_B_EXTENSION/SPK_006__wind_turbulent_field__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__wind_turbulent_field__+0dB__reference.wav,clean/SPK_006_clean.wav,40a1a658fbc83a5fe950cc582778b0b9a2314cb1b0d4938e284ebe419db5bab6,80133,,1
SPK_006__wind_turbulent_field__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.80,0.15,2,-1.0,3.0,0.114479,0.046842,mixed/TEST_B_EXTENSION/SPK_006__wind_turbulent_field__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__wind_turbulent_field__+5dB__reference.wav,clean/SPK_006_clean.wav,405e633ee7d35ea77971d53c94229ec7d8ffdbb7df98cb7db7d866d345c44a44,614554,,1
SPK_006__wind_turbulent_field__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,2,0.0,3.0,0.117402,0.029791,mixed/TEST_B_EXTENSION/SPK_006__wind_turbulent_field__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__wind_turbulent_field__+10dB__reference.wav,clean/SPK_006_clean.wav,729c365ebf7994239048568ded72f79888cefadff650704c2575a453c5ae2c6b,950744,,1
SPK_007__wind_turbulent_field__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.64,0.15,0,-1.0,3.0,0.165308,0.119490,mixed/TEST_B_EXTENSION/SPK_007__wind_turbulent_field__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__wind_turbulent_field__-5dB__reference.wav,clean/SPK_007_clean.wav,5c41c82ae138ef4bd165efee92d8db6c5e2e512d65c6aedf45eadf53000904c6,697034,,1
SPK_007__wind_turbulent_field__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.94,0.15,2,-1.0,3.0,0.120011,0.068394,mixed/TEST_B_EXTENSION/SPK_007__wind_turbulent_field__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__wind_turbulent_field__+0dB__reference.wav,clean/SPK_007_clean.wav,1f271d3a7eaab41569fd0b071efef8e75c822d646d3701bdc248e38c801b9fef,686754,,1
SPK_007__wind_turbulent_field__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.80,0.15,1,-1.0,3.0,0.097353,0.040294,mixed/TEST_B_EXTENSION/SPK_007__wind_turbulent_field__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__wind_turbulent_field__+5dB__reference.wav,clean/SPK_007_clean.wav,61918208380375665457c2610b3ab9458a9e97f8d1267ce880909e72e2a0562f,823686,,1
SPK_007__wind_turbulent_field__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,0,0.0,3.0,0.099853,0.025542,mixed/TEST_B_EXTENSION/SPK_007__wind_turbulent_field__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__wind_turbulent_field__+10dB__reference.wav,clean/SPK_007_clean.wav,e7f953fec5d7ec2416a3d2087f6581cc4846a8d1a97cf7047a84f1053009f403,441972,,1
SPK_008__wind_turbulent_field__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-2.63,0.15,0,-1.0,3.0,0.166951,0.137105,mixed/TEST_B_EXTENSION/SPK_008__wind_turbulent_field__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__wind_turbulent_field__-5dB__reference.wav,clean/SPK_008_clean.wav,eb1c00026edaefdff6543ff18eab60b57d837a9319dbf56715a70f92196ba080,255922,,1
SPK_008__wind_turbulent_field__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.10,0.15,1,0.0,3.0,0.152954,0.078374,mixed/TEST_B_EXTENSION/SPK_008__wind_turbulent_field__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__wind_turbulent_field__+0dB__reference.wav,clean/SPK_008_clean.wav,2b83b3d9c5e097bee6f48f1996b750e17a5987f211f299feb228b3429dfe11e6,667030,,1
SPK_008__wind_turbulent_field__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,2,0.0,3.0,0.125556,0.046703,mixed/TEST_B_EXTENSION/SPK_008__wind_turbulent_field__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__wind_turbulent_field__+5dB__reference.wav,clean/SPK_008_clean.wav,806f14d58a638005b0496dfd64d820674dd881d1bc2034c1470dc25cc5fc935d,719510,,1
SPK_008__wind_turbulent_field__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,0,0.0,3.0,0.114782,0.029017,mixed/TEST_B_EXTENSION/SPK_008__wind_turbulent_field__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__wind_turbulent_field__+10dB__reference.wav,clean/SPK_008_clean.wav,e0c5cfe2002298dbf497616ef6bf5bdaab993f14f4ba2f79ab97a594bed7a96b,230290,,1
SPK_001__mechanical_armoured_clatter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.77,0.15,1,0.0,3.0,0.177495,0.112062,mixed/TEST_B_EXTENSION/SPK_001__mechanical_armoured_clatter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__mechanical_armoured_clatter__-5dB__reference.wav,clean/SPK_001_clean.wav,e517315f4e6d2dd90938ef2a3b4f5a1fc40d35f97229be2046ecaa02d151deb4,901358,,1
SPK_001__mechanical_armoured_clatter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,-0.00,0.15,1,0.0,3.0,0.126754,0.064226,mixed/TEST_B_EXTENSION/SPK_001__mechanical_armoured_clatter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__mechanical_armoured_clatter__+0dB__reference.wav,clean/SPK_001_clean.wav,7748b6281c680ce7a001a3ff540bf1513922b4785e07f0d59c8857a3cccfa654,503704,,1
SPK_001__mechanical_armoured_clatter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.79,0.15,1,-1.0,3.0,0.091309,0.037997,mixed/TEST_B_EXTENSION/SPK_001__mechanical_armoured_clatter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__mechanical_armoured_clatter__+5dB__reference.wav,clean/SPK_001_clean.wav,0dfb0164653d89a68a7e11268d911e9016c392715d15fbc3257868d87dda1f82,786307,,1
SPK_001__mechanical_armoured_clatter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,1,0.0,3.0,0.093683,0.023949,mixed/TEST_B_EXTENSION/SPK_001__mechanical_armoured_clatter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__mechanical_armoured_clatter__+10dB__reference.wav,clean/SPK_001_clean.wav,79356cfc3ccfb43c4efd9e739ca2f16675890906dfef2dd68953f5a98d84fd2b,952902,,1
SPK_002__mechanical_armoured_clatter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.94,0.15,0,0.0,3.0,0.178869,0.124558,mixed/TEST_B_EXTENSION/SPK_002__mechanical_armoured_clatter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__mechanical_armoured_clatter__-5dB__reference.wav,clean/SPK_002_clean.wav,0db72c05217b10c91250d15e88ba6595de2c890e9244103b27c6bafba502a1cd,886827,,1
SPK_002__mechanical_armoured_clatter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,-0.00,0.15,0,0.0,3.0,0.140635,0.071048,mixed/TEST_B_EXTENSION/SPK_002__mechanical_armoured_clatter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__mechanical_armoured_clatter__+0dB__reference.wav,clean/SPK_002_clean.wav,9cbafcab8e96cf8810daf4a8df4c74062812bcd15d90625457f290e5513f19de,22353,,1
SPK_002__mechanical_armoured_clatter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.79,0.15,0,-1.0,3.0,0.101413,0.041969,mixed/TEST_B_EXTENSION/SPK_002__mechanical_armoured_clatter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__mechanical_armoured_clatter__+5dB__reference.wav,clean/SPK_002_clean.wav,629f25f01c72db857920d1f18f7855a7a0300f7eee5f55a3d045c0f92e73f1f3,1775,,1
SPK_002__mechanical_armoured_clatter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,2,0.0,3.0,0.104249,0.026898,mixed/TEST_B_EXTENSION/SPK_002__mechanical_armoured_clatter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__mechanical_armoured_clatter__+10dB__reference.wav,clean/SPK_002_clean.wav,1e57637a9c0f8dff6d68d2b4ce4ee1ea93994afbac2cfebd4e8196e65d55b288,887323,,1
SPK_003__mechanical_armoured_clatter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.74,0.15,0,0.0,3.0,0.185028,0.131653,mixed/TEST_B_EXTENSION/SPK_003__mechanical_armoured_clatter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__mechanical_armoured_clatter__-5dB__reference.wav,clean/SPK_003_clean.wav,136ea1ad47ecfc7eb6214e37f2e2750a0eac1cd797bb344262d8040c04e80105,291031,,1
SPK_003__mechanical_armoured_clatter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.00,0.15,1,0.0,3.0,0.148009,0.075247,mixed/TEST_B_EXTENSION/SPK_003__mechanical_armoured_clatter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__mechanical_armoured_clatter__+0dB__reference.wav,clean/SPK_003_clean.wav,84fde86cf6195ddc6cf4819e0f016bc46723e8ddaa82a30206353e944da455e4,686191,,1
SPK_003__mechanical_armoured_clatter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,2,0.0,3.0,0.120416,0.043978,mixed/TEST_B_EXTENSION/SPK_003__mechanical_armoured_clatter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__mechanical_armoured_clatter__+5dB__reference.wav,clean/SPK_003_clean.wav,26e14acf3e2d1b67c374da195bb2c8757fdd021a43613a6af582c112e1a75961,521088,,1
SPK_003__mechanical_armoured_clatter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,0,-1.0,3.0,0.098154,0.027338,mixed/TEST_B_EXTENSION/SPK_003__mechanical_armoured_clatter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__mechanical_armoured_clatter__+10dB__reference.wav,clean/SPK_003_clean.wav,c321ee7383a5744e3083f50f535363d85da87e74d63175b69eacb29187bea12c,484296,,1
SPK_004__mechanical_armoured_clatter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-1.75,0.15,1,-1.0,3.0,0.145114,0.135252,mixed/TEST_B_EXTENSION/SPK_004__mechanical_armoured_clatter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__mechanical_armoured_clatter__-5dB__reference.wav,clean/SPK_004_clean.wav,a02e35bb13611305baf54febcd2b0719c5ae4756d290bf1bec8303919411fe69,579615,,1
SPK_004__mechanical_armoured_clatter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.15,0.15,2,0.0,3.0,0.149545,0.077216,mixed/TEST_B_EXTENSION/SPK_004__mechanical_armoured_clatter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__mechanical_armoured_clatter__+0dB__reference.wav,clean/SPK_004_clean.wav,269d9b3dc9b18eb5d5c5b15a320369b735bb2633774dca22a411ebb7bca1c291,111220,,1
SPK_004__mechanical_armoured_clatter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,1,0.0,3.0,0.123806,0.045226,mixed/TEST_B_EXTENSION/SPK_004__mechanical_armoured_clatter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__mechanical_armoured_clatter__+5dB__reference.wav,clean/SPK_004_clean.wav,90cfc4db0dea4d092bd32a8faebf86a9fd5a0885ddc7ff196d86f28d362c2627,129081,,1
SPK_004__mechanical_armoured_clatter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,0,-1.0,3.0,0.100701,0.029147,mixed/TEST_B_EXTENSION/SPK_004__mechanical_armoured_clatter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__mechanical_armoured_clatter__+10dB__reference.wav,clean/SPK_004_clean.wav,9467ea061610e46eadafa6ed31e8b3a808a5eaf7ede18ef90f5535b0dd0f90a6,3698,,1
SPK_005__mechanical_armoured_clatter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-2.26,0.15,1,0.0,3.0,0.159154,0.137161,mixed/TEST_B_EXTENSION/SPK_005__mechanical_armoured_clatter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__mechanical_armoured_clatter__-5dB__reference.wav,clean/SPK_005_clean.wav,86a6e1d7f79149a326b66a2412ba32767e58f15762c92e4074b70cf29a41b214,850830,,1
SPK_005__mechanical_armoured_clatter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.77,0.15,2,-1.0,3.0,0.122434,0.078487,mixed/TEST_B_EXTENSION/SPK_005__mechanical_armoured_clatter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__mechanical_armoured_clatter__+0dB__reference.wav,clean/SPK_005_clean.wav,9e4049e806cdf3c89e440d3fe28d9deaffb911e5096def78c6ac314b1503f10e,851787,,1
SPK_005__mechanical_armoured_clatter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.79,0.15,0,-1.0,3.0,0.111388,0.046279,mixed/TEST_B_EXTENSION/SPK_005__mechanical_armoured_clatter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__mechanical_armoured_clatter__+5dB__reference.wav,clean/SPK_005_clean.wav,b1e384e148cc971611f952fd2467a6318e4189dd12a8eec51050e205c8e3b2a2,569468,,1
SPK_005__mechanical_armoured_clatter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.39,0.15,0,-1.0,3.0,0.102029,0.029670,mixed/TEST_B_EXTENSION/SPK_005__mechanical_armoured_clatter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__mechanical_armoured_clatter__+10dB__reference.wav,clean/SPK_005_clean.wav,0ca1bad54b60133de6b86f96b7a19ced19179b8668e591dd86638cc6cc133454,544073,,1
SPK_006__mechanical_armoured_clatter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-2.68,0.15,0,0.0,3.0,0.171461,0.140318,mixed/TEST_B_EXTENSION/SPK_006__mechanical_armoured_clatter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__mechanical_armoured_clatter__-5dB__reference.wav,clean/SPK_006_clean.wav,9300cd023942edfccfbcab582b1991a54630d3a8183e181b1af56f77406bb182,300636,,1
SPK_006__mechanical_armoured_clatter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.31,0.15,1,0.0,3.0,0.152648,0.080523,mixed/TEST_B_EXTENSION/SPK_006__mechanical_armoured_clatter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__mechanical_armoured_clatter__+0dB__reference.wav,clean/SPK_006_clean.wav,7a89cde72cb20373898a6ffc4cf43a44b8c638bcca4b929e46684ba5d3e2c7a1,559422,,1
SPK_006__mechanical_armoured_clatter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,1,0.0,3.0,0.128384,0.047751,mixed/TEST_B_EXTENSION/SPK_006__mechanical_armoured_clatter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__mechanical_armoured_clatter__+5dB__reference.wav,clean/SPK_006_clean.wav,9de72164d819bdad748b7947bc3f8c010be64b32e8a58ee76065625fc1a06507,120085,,1
SPK_006__mechanical_armoured_clatter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,mechanical_armoured_clatter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,1,0.0,3.0,0.117539,0.030486,mixed/TEST_B_EXTENSION/SPK_006__mechanical_armoured_clatter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__mechanical_armoured_clatter__+10dB__reference.wav,clean/SPK_006_clean.wav,b6931ceb4eefd031f6bc29d30d3d7770d2714ce7bb5210ea096e7429fb6fbd70,99233,,1
